i sys itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_qps target_qps time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
1 ebbrt_tuned 200 0x1500 95 53.3 64.0 143.8 220.6 232.9 250.1 399948.1 400000 20.0 1265.45 8647328 1357761163 22208823 2034034220 60907279704.0 128965215332.0 222828337417.0 272252963.0 0.0 0.0 0.0 0.0 900476.0 1562464
2 ebbrt_tuned 200 0x1500 95 53.6 64.5 143.8 220.6 233.0 250.5 399908.3 400000 20.0 1272.12 8642354 1356110744 22200567 2029810431 60439819143.0 129826408596.0 233791810066.0 270804674.0 0.0 0.0 0.0 0.0 1019344.0 1562472
1 ebbrt_tuned 200 0x1500 55 53.1 63.7 143.3 219.9 232.1 249.8 400270.8 400000 20.0 1285.12 8647521 1358438600 22221920 2032279582 60679825126.0 130741881989.0 227984997850.0 272454381.0 0.0 0.0 0.0 0.0 1053670.0 1562462
2 ebbrt_tuned 200 0x1500 55 54.4 65.3 144.5 220.8 233.4 250.6 399930.4 400000 20.0 1258.98 8645375 1357388113 22206714 2030019247 60723821218.0 128987803947.0 226612012715.0 275871085.0 0.0 0.0 0.0 0.0 893445.0 1562479
1 ebbrt_tuned 200 0x1500 135 60.8 75.2 153.2 225.3 240.5 265.7 599849.5 600000 20.0 1312.19 13126313 2044912143 33298267 3040509717 91040318198.0 168683160902.0 306546305163.0 396837635.0 0.0 0.0 0.0 0.0 565131.0 1562477
2 ebbrt_tuned 200 0x1500 135 77.5 91.5 166.9 239.2 253.6 276.0 599710.7 600000 20.0 1304.66 13167763 2046668789 33288145 3039063610 90862748365.0 166243301100.0 306509871361.0 401927756.0 0.0 0.0 0.0 0.0 383802.0 1562465
1 ebbrt_tuned 200 0x1500 95 55.0 65.6 144.4 219.2 230.9 250.4 600091.8 600000 20.0 1340.67 13079335 2043210436 33315294 3051845047 90852184181.0 176567051093.0 293637424296.0 399212118.0 0.0 0.0 0.0 0.0 1018837.0 1562452
2 ebbrt_tuned 200 0x1500 95 57.9 69.8 147.1 222.1 235.9 255.7 599900.0 600000 20.0 1326.14 13091628 2043863944 33304240 3050662597 91993894425.0 177506375443.0 307206013548.0 422529569.0 0.0 0.0 0.0 0.0 758971.0 1562458
1 ebbrt_tuned 200 0x1500 55 57.4 70.1 147.2 220.6 233.5 252.9 599832.6 600000 20.0 1330.4 13097698 2044617142 33296915 3045270830 92015141851.0 179937319697.0 312166935117.0 416915242.0 0.0 0.0 0.0 0.0 800839.0 1562472
2 ebbrt_tuned 200 0x1500 55 60.4 73.4 149.5 223.2 238.1 262.1 600195.0 600000 20.0 1320.04 13106982 2044773146 33319728 3049625984 91647040445.0 175565441123.0 308610287363.0 407624662.0 0.0 0.0 0.0 0.0 702524.0 1562467
1 ebbrt_tuned 300 0x1500 135 56.4 72.3 193.8 311.9 327.2 354.9 199948.0 200000 20.0 1183.83 4626621 696151053 11102405 1013488346 31907362061.0 77065818218.0 144805140416.0 144440444.0 0.0 0.0 0.0 0.0 978423.0 1041609
2 ebbrt_tuned 300 0x1500 135 57.9 73.8 195.7 312.7 327.7 355.5 199947.9 200000 20.0 1191.16 4625849 696432838 11102358 1014743852 31942121397.0 78865660508.0 151269745045.0 144265646.0 0.0 0.0 0.0 0.0 1004977.0 1041607
1 ebbrt_tuned 300 0x1500 95 57.1 73.0 194.2 312.1 327.3 355.0 199934.1 200000 20.0 1196.45 4627243 696633392 11102752 1018225543 31959323436.0 79868375767.0 152636259439.0 145654085.0 0.0 0.0 0.0 0.0 1034766.0 1041605
2 ebbrt_tuned 300 0x1500 95 57.7 73.7 195.6 313.7 328.6 357.0 199940.9 200000 20.0 1172.48 4623293 696790006 11104534 1018727384 31908480029.0 74967768118.0 140000003541.0 142769122.0 0.0 0.0 0.0 0.0 898500.0 1041610
1 ebbrt_tuned 300 0x1500 55 58.4 74.2 194.3 313.3 328.3 356.5 200024.9 200000 20.0 1184.1 4625719 696129706 11103961 1010648314 31937399719.0 77180367197.0 145438106683.0 144493727.0 0.0 0.0 0.0 0.0 974264.0 1041594
2 ebbrt_tuned 300 0x1500 55 58.1 74.2 195.1 312.9 327.9 355.9 199904.8 200000 20.0 1183.58 4624773 697458475 11102480 1018912758 31860909408.0 76990168086.0 146044624138.0 141876031.0 0.0 0.0 0.0 0.0 966239.0 1041608
1 ebbrt_tuned 300 0x1500 135 61.5 78.2 196.1 310.7 327.2 356.6 399564.0 400000 20.0 1236.16 8712116 1359691316 22186485 2030255614 62357380079.0 124094100552.0 222446001620.0 279185707.0 0.0 0.0 0.0 0.0 818098.0 1041649
2 ebbrt_tuned 300 0x1500 135 62.4 79.1 198.0 312.3 328.1 357.6 399626.9 400000 20.0 1225.99 8717161 1361389158 22188797 2029694889 62243937921.0 118480601370.0 209605869748.0 274847648.0 0.0 0.0 0.0 0.0 671637.0 1041657
1 ebbrt_tuned 300 0x1500 95 63.0 79.5 198.1 311.6 327.6 356.6 399924.2 400000 20.0 1227.24 8720060 1361555898 22204378 2029922486 62288027565.0 118789817007.0 201677895336.0 278773823.0 0.0 0.0 0.0 0.0 612089.0 1041644
2 ebbrt_tuned 300 0x1500 95 65.7 81.9 200.5 315.5 330.6 359.8 399956.4 400000 20.0 1244.0 8721442 1361938138 22208376 2035701148 62346115468.0 123477858535.0 205621966444.0 277626723.0 0.0 0.0 0.0 0.0 788601.0 1041651
1 ebbrt_tuned 300 0x1500 55 65.7 83.9 203.9 316.5 331.3 361.8 399872.2 400000 20.0 1230.19 8730230 1361980859 22199340 2028622426 62407560048.0 122159385891.0 226036746646.0 283267195.0 0.0 0.0 0.0 0.0 750873.0 1041652
2 ebbrt_tuned 300 0x1500 55 75.9 93.0 210.8 321.2 337.8 364.9 399947.2 400000 20.0 1225.12 8736315 1362150409 22202040 2028325092 62311061651.0 119655804357.0 204990264142.0 276393997.0 0.0 0.0 0.0 0.0 425283.0 1041647
1 ebbrt_tuned 300 0x1500 135 72.4 90.1 205.6 314.1 330.6 361.3 599718.4 600000 20.0 1316.9 13311484 2055980381 33287256 3041300175 94186667058.0 171256701990.0 267596231859.0 400234585.0 0.0 0.0 0.0 0.0 557180.0 1041644
2 ebbrt_tuned 300 0x1500 135 78.3 96.3 210.1 319.2 334.8 365.1 600225.2 600000 20.0 1303.37 13329741 2058504492 33316999 3045243907 93994193880.0 166607754761.0 281717084409.0 421582172.0 0.0 0.0 0.0 0.0 386210.0 1041642
1 ebbrt_tuned 300 0x1500 95 74.3 92.0 206.3 315.9 331.7 362.7 599916.2 600000 20.0 1304.58 13309369 2056153429 33302648 3043966616 93860999122.0 168986680241.0 284393699526.0 423009325.0 0.0 0.0 0.0 0.0 506843.0 1041652
2 ebbrt_tuned 300 0x1500 95 75.2 93.7 209.6 317.3 333.9 365.0 600435.1 600000 20.0 1302.79 13330508 2058206703 33324684 3043630796 93924212722.0 166668104881.0 282601395300.0 413773802.0 0.0 0.0 0.0 0.0 439478.0 1041647
1 ebbrt_tuned 300 0x1500 55 81.4 98.4 213.4 323.5 343.1 367.2 599771.8 600000 20.0 1304.57 13321879 2055149640 33286571 3034201566 93905725660.0 167912443615.0 273897945518.0 408184726.0 0.0 0.0 0.0 0.0 402219.0 1041641
2 ebbrt_tuned 300 0x1500 55 84.0 102.2 216.6 325.1 345.2 369.4 600082.2 600000 20.0 1303.02 13347989 2058715351 33309532 3046252205 94011808034.0 167464815399.0 283495303741.0 416472024.0 0.0 0.0 0.0 0.0 361137.0 1041659
1 ebbrt_tuned 400 0x1500 135 65.0 86.9 249.5 406.5 427.8 444.9 200013.4 200000 20.0 1162.11 4573764 692938044 11106061 1015487315 31734124042.0 72750118608.0 134961425772.0 143176930.0 0.0 0.0 0.0 0.0 1018363.0 781238
2 ebbrt_tuned 400 0x1500 135 64.3 85.1 248.7 404.4 426.3 443.9 200145.8 200000 20.0 1157.48 4580575 694358311 11113861 1018096443 31781360990.0 71094148156.0 129361948331.0 140719162.0 0.0 0.0 0.0 0.0 989765.0 781239
1 ebbrt_tuned 400 0x1500 95 66.5 87.9 248.8 406.8 428.4 445.7 199927.8 200000 20.0 1166.04 4571613 692737062 11098298 1011796347 31701490705.0 72676137813.0 139049586193.0 139949216.0 0.0 0.0 0.0 0.0 986649.0 781237
2 ebbrt_tuned 400 0x1500 95 64.4 85.9 248.6 405.1 426.7 444.1 200113.5 200000 20.0 1164.49 4578359 693705045 11110197 1016409307 31787222667.0 73714334517.0 142581281825.0 142027375.0 0.0 0.0 0.0 0.0 1063035.0 781242
1 ebbrt_tuned 400 0x1500 55 62.3 82.3 247.3 404.2 426.1 443.8 200011.7 200000 20.0 1182.15 4578171 694519949 11105978 1016438409 31767212709.0 75696824454.0 143978768625.0 142322443.0 0.0 0.0 0.0 0.0 1233737.0 781244
2 ebbrt_tuned 400 0x1500 55 62.7 83.5 246.8 402.6 424.7 442.9 200090.4 200000 20.0 1175.32 4577403 694283766 11109452 1017111098 31758520329.0 74329979580.0 137298650786.0 140695234.0 0.0 0.0 0.0 0.0 1209161.0 781239
1 ebbrt_tuned 400 0x1500 135 66.7 88.0 244.8 396.8 420.3 443.3 400380.2 400000 20.0 1255.74 8803570 1367929274 22228529 2034323805 62450572158.0 127087798904.0 239653488803.0 274439088.0 0.0 0.0 0.0 0.0 1315016.0 781241
2 ebbrt_tuned 400 0x1500 135 73.8 96.1 253.8 402.7 426.9 455.9 400165.5 400000 20.0 1233.85 8806541 1367463061 22217647 2031598000 62398853686.0 119296739531.0 213519431725.0 270666634.0 0.0 0.0 0.0 0.0 935352.0 781248
1 ebbrt_tuned 400 0x1500 95 61.0 80.9 241.7 395.2 417.9 441.4 399927.7 400000 20.0 1283.45 8788152 1366749684 22208077 2035609520 62580977132.0 132700364764.0 230511829330.0 281719277.0 0.0 0.0 0.0 0.0 1771414.0 781246
2 ebbrt_tuned 400 0x1500 95 67.8 89.1 247.6 400.8 424.7 445.6 400036.4 400000 20.0 1242.29 8807716 1366774451 22210894 2033207742 62539303878.0 123911305963.0 213920419452.0 283366938.0 0.0 0.0 0.0 0.0 950317.0 781241
1 ebbrt_tuned 400 0x1500 55 81.3 104.2 262.0 408.3 431.6 468.0 399991.8 400000 20.0 1221.81 8815088 1367168804 22207503 2030651346 62446937735.0 116226265240.0 207483251375.0 278518613.0 0.0 0.0 0.0 0.0 585931.0 781246
2 ebbrt_tuned 400 0x1500 55 66.8 87.7 247.7 399.3 422.8 443.9 400110.8 400000 20.0 1253.51 8798059 1366055954 22211819 2027243894 62506519340.0 125380692595.0 217645949721.0 283980281.0 0.0 0.0 0.0 0.0 1143849.0 781242
1 ebbrt_tuned 400 0x1500 135 85.5 108.7 263.3 405.3 430.8 469.3 600138.0 600000 20.0 1319.13 13488128 2066877364 33312817 3047369529 94461259161.0 169980870275.0 278323266928.0 415955255.0 0.0 0.0 0.0 0.0 868624.0 781240
2 ebbrt_tuned 400 0x1500 135 95.9 120.3 272.6 411.4 435.8 476.7 599625.4 600000 20.0 1329.85 13532680 2068874990 33282658 3042076018 95011245669.0 175306971055.0 300591018979.0 429040617.0 0.0 0.0 0.0 0.0 678613.0 781248
1 ebbrt_tuned 400 0x1500 95 72.9 96.1 250.9 397.5 423.6 465.0 600337.4 600000 20.0 1344.33 13469943 2067588054 33319940 3046024165 94044483906.0 179874908588.0 301081359650.0 420536902.0 0.0 0.0 0.0 0.0 1255064.0 781241
2 ebbrt_tuned 400 0x1500 95 76.0 99.7 254.8 397.9 423.2 456.4 599939.3 600000 20.0 1329.1 13490667 2066183921 33300792 3040103228 94346775464.0 175318097759.0 298258175720.0 419927180.0 0.0 0.0 0.0 0.0 1066083.0 781238
1 ebbrt_tuned 400 0x1500 55 70.5 91.8 246.0 393.2 415.9 443.1 599845.1 600000 20.0 1340.37 13441102 2065069734 33294709 3039470981 93668337694.0 175331370229.0 300709335615.0 414179098.0 0.0 0.0 0.0 0.0 1295167.0 781243
2 ebbrt_tuned 400 0x1500 55 92.9 114.4 266.4 409.8 434.3 474.4 599942.8 600000 20.0 1308.41 13511195 2068310262 33300198 3043384907 94640445622.0 169021934085.0 285572439152.0 416495941.0 0.0 0.0 0.0 0.0 595044.0 781242
1 ebbrt_tuned 50 0x1700 135 40.8 43.5 62.2 86.9 93.2 103.9 199930.1 200000 20.0 1342.69 5158862 728030268 11103812 1017003349 32697853592.0 99847534777.0 176334614028.0 162801063.0 0.0 0.0 0.0 0.0 475193.0 5214101
2 ebbrt_tuned 50 0x1700 135 39.9 42.6 61.8 86.5 92.6 102.8 199970.4 200000 20.0 1343.19 5161974 729216254 11104095 1015082534 32682763093.0 99350465129.0 175624677817.0 160131892.0 0.0 0.0 0.0 0.0 476940.0 5217935
1 ebbrt_tuned 50 0x1700 95 39.5 42.2 61.3 86.2 92.3 103.3 199954.3 200000 20.0 1344.07 5157396 728585772 11103938 1016354553 32630898729.0 100420174358.0 177246535674.0 159763462.0 0.0 0.0 0.0 0.0 475058.0 5215885
2 ebbrt_tuned 50 0x1700 95 40.1 42.8 62.1 86.7 92.9 103.8 200099.1 200000 20.0 1344.37 5163964 729456840 11111497 1015013296 32712862507.0 100499662161.0 177286571160.0 162823296.0 0.0 0.0 0.0 0.0 477443.0 5225655
1 ebbrt_tuned 50 0x1700 55 39.7 42.5 61.6 86.6 92.8 103.6 200139.3 200000 20.0 1345.14 5164161 729491168 11113745 1019047405 32740562697.0 100480385364.0 177150641635.0 166934265.0 0.0 0.0 0.0 0.0 476360.0 5224659
2 ebbrt_tuned 50 0x1700 55 41.7 44.4 63.4 88.1 94.7 104.9 199874.5 200000 20.0 1346.44 5163089 728466904 11098243 1014445815 32745360334.0 101232194532.0 178269221747.0 169419080.0 0.0 0.0 0.0 0.0 478771.0 5232828
1 ebbrt_tuned 50 0x1700 135 41.2 44.6 65.7 88.2 95.0 105.9 399987.7 400000 20.0 1450.57 8562014 1352899181 22206092 2029583097 60526078306.0 150411416837.0 247154749327.0 276806605.0 0.0 0.0 0.0 0.0 503724.0 6031643
2 ebbrt_tuned 50 0x1700 135 40.2 43.7 64.7 87.5 94.2 105.6 399686.3 400000 20.0 1322.65 7052239 1112389041 18267623 1671618854 49864990139.0 125783282741.0 205937150334.0 228877735.0 0.0 0.0 0.0 0.0 419704.0 4964480
1 ebbrt_tuned 50 0x1700 95 40.4 43.9 64.8 87.7 94.4 105.8 399696.9 400000 20.0 1449.89 8549552 1350231486 22190309 2029391471 60469419378.0 151242612914.0 248062071486.0 279308690.0 0.0 0.0 0.0 0.0 504091.0 6030986
2 ebbrt_tuned 50 0x1700 95 41.7 45.3 66.5 89.5 95.8 107.4 400022.9 400000 20.0 1460.79 8557089 1352221790 22207028 2026100696 60551337318.0 153628795892.0 251058696934.0 280109152.0 0.0 0.0 0.0 0.0 501840.0 6033369
1 ebbrt_tuned 50 0x1700 55 41.3 44.9 65.9 88.6 95.3 106.3 399801.4 400000 20.0 1458.59 8552920 1352231793 22194723 2030212331 60620390539.0 153877279412.0 251397822412.0 282120150.0 0.0 0.0 0.0 0.0 503685.0 6033609
2 ebbrt_tuned 50 0x1700 55 40.5 43.9 65.3 87.8 94.6 106.1 400018.4 400000 20.0 1455.76 8557721 1351501112 22206295 2031024562 60495068772.0 151817045287.0 248828669608.0 276723668.0 0.0 0.0 0.0 0.0 501255.0 6031857
1 ebbrt_tuned 50 0x1700 135 40.9 44.5 65.5 87.7 94.6 106.8 599789.7 600000 20.0 1551.51 12697605 2021847107 33297757 3050442214 90227278657.0 203963795531.0 308554660056.0 402786669.0 0.0 0.0 0.0 0.0 567065.0 6202987
2 ebbrt_tuned 50 0x1700 135 40.4 43.9 64.8 87.3 94.0 106.2 600030.8 600000 20.0 1550.64 12697671 2018860310 33306505 3044004849 90265403378.0 202591828250.0 307084589707.0 412507800.0 0.0 0.0 0.0 0.0 569331.0 6203349
1 ebbrt_tuned 50 0x1700 95 40.6 44.2 65.2 87.2 94.0 106.1 599839.0 600000 20.0 1552.96 12690336 2017041034 33287129 3032839154 90173486923.0 203211342368.0 307366208533.0 411671374.0 0.0 0.0 0.0 0.0 569404.0 6203127
2 ebbrt_tuned 50 0x1700 95 40.2 43.8 64.9 87.0 93.7 106.0 599879.5 600000 20.0 1551.54 12694701 2019455187 33299276 3047355837 90334459096.0 203806772925.0 308471028058.0 412926459.0 0.0 0.0 0.0 0.0 570518.0 6203286
1 ebbrt_tuned 50 0x1700 55 40.5 44.1 64.9 87.0 93.7 106.1 599846.4 600000 20.0 1553.31 12697020 2018823917 33297712 3042789241 90312690929.0 203914865553.0 308068381763.0 422695823.0 0.0 0.0 0.0 0.0 570266.0 6203071
1 ebbrt_tuned 100 0x1700 135 44.7 50.9 90.9 132.8 140.3 153.5 200134.5 200000 20.0 1318.44 4934569 716978481 11112467 1018931045 31829407703.0 90330548944.0 163953837835.0 149647048.0 0.0 0.0 0.0 0.0 608296.0 3043840
2 ebbrt_tuned 100 0x1700 135 44.1 50.2 89.8 131.8 139.6 152.9 200056.8 200000 20.0 1322.08 4932493 715141023 11107443 1016216129 31832602933.0 90792513088.0 164659390203.0 152705695.0 0.0 0.0 0.0 0.0 606694.0 3044166
2 ebbrt_tuned 100 0x1700 95 43.8 50.2 90.6 131.6 139.4 152.6 200110.9 200000 20.0 1311.8 4924583 714584961 11113036 1018052777 31740745910.0 89328076963.0 162348116622.0 149404512.0 0.0 0.0 0.0 0.0 603766.0 3043326
1 ebbrt_tuned 100 0x1700 55 44.4 50.4 89.8 132.3 139.8 153.1 199976.8 200000 20.0 1324.64 4925161 715611833 11104019 1017087706 31795740987.0 91169359340.0 165165477961.0 152407673.0 0.0 0.0 0.0 0.0 606003.0 3043915
2 ebbrt_tuned 100 0x1700 55 43.9 49.9 89.9 131.2 139.2 152.8 199921.6 200000 20.0 1319.29 4929299 714763596 11098556 1013698200 31704430834.0 89691261589.0 162909062839.0 149366889.0 0.0 0.0 0.0 0.0 602819.0 3042897
1 ebbrt_tuned 100 0x1700 135 45.2 51.9 91.0 132.1 140.3 154.3 399987.2 400000 20.0 1428.24 8559679 1353013552 22209414 2035443821 60350151679.0 142329550277.0 242966144129.0 263772123.0 0.0 0.0 0.0 0.0 735504.0 3120466
2 ebbrt_tuned 100 0x1700 135 45.3 52.0 91.6 132.3 140.2 154.3 400059.8 400000 20.0 1428.62 8562055 1352426000 22210730 2034301448 60413117393.0 142870179780.0 243809806503.0 269905022.0 0.0 0.0 0.0 0.0 735803.0 3120555
1 ebbrt_tuned 100 0x1700 95 44.9 51.1 90.5 132.1 140.0 154.1 399888.4 400000 20.0 1428.93 8557423 1351200654 22202133 2028721271 60363643249.0 143233252709.0 243413405300.0 274235328.0 0.0 0.0 0.0 0.0 734458.0 3120605
2 ebbrt_tuned 100 0x1700 95 44.8 51.5 90.5 132.1 140.2 154.1 399788.6 400000 20.0 1433.6 8563701 1351766437 22198968 2033659825 60427497439.0 145061582169.0 246498789482.0 265663261.0 0.0 0.0 0.0 0.0 734084.0 3120520
1 ebbrt_tuned 100 0x1700 55 45.4 51.8 91.1 132.5 140.3 154.2 400220.1 400000 20.0 1433.07 8564463 1353031558 22220657 2033868774 60542355403.0 145401497987.0 246730759032.0 281355718.0 0.0 0.0 0.0 0.0 733549.0 3120591
1 ebbrt_tuned 100 0x1700 135 46.1 52.9 92.0 132.7 141.0 156.0 600128.7 600000 20.0 1515.54 12814702 2025797187 33316485 3042273563 90091721389.0 193536414095.0 311641714000.0 400532597.0 0.0 0.0 0.0 0.0 851911.0 3124653
2 ebbrt_tuned 100 0x1700 135 45.7 52.2 91.9 132.2 140.6 155.3 600068.8 600000 20.0 1521.46 12809736 2026002576 33306922 3041372382 90047918098.0 194305156371.0 311660740175.0 402267740.0 0.0 0.0 0.0 0.0 851613.0 3124695
1 ebbrt_tuned 100 0x1700 95 45.0 51.6 90.8 131.4 139.9 154.8 599737.6 600000 20.0 1521.72 12803266 2024527058 33290426 3040898926 90292656398.0 195440029337.0 313960740470.0 414581039.0 0.0 0.0 0.0 0.0 846208.0 3124696
2 ebbrt_tuned 100 0x1700 95 45.5 52.2 91.7 132.2 140.6 155.4 600262.9 600000 20.0 1522.14 12816163 2026212210 33316159 3041945378 90284604470.0 195491429464.0 313216708089.0 413870169.0 0.0 0.0 0.0 0.0 852602.0 3124664
1 ebbrt_tuned 100 0x1700 55 45.7 52.4 91.8 132.2 140.4 155.8 599678.7 600000 20.0 1519.31 12804727 2025238987 33287402 3043072482 90217665319.0 195228741341.0 313376858762.0 413550557.0 0.0 0.0 0.0 0.0 848565.0 3124629
2 ebbrt_tuned 100 0x1700 55 44.8 51.4 90.4 130.6 139.7 155.2 599936.9 600000 20.0 1521.32 12806200 2025479077 33304550 3044182464 90088291386.0 194318531939.0 311986457880.0 404958488.0 0.0 0.0 0.0 0.0 842305.0 3124700
1 ebbrt_tuned 200 0x1700 135 51.9 62.1 144.0 221.9 234.8 249.7 199777.7 200000 20.0 1282.71 4717793 702319185 11092928 1015079399 31039908324.0 81378466866.0 146569693875.0 145637718.0 0.0 0.0 0.0 0.0 893053.0 1561003
2 ebbrt_tuned 200 0x1700 135 51.8 61.7 143.3 221.2 234.0 249.6 199885.0 200000 20.0 1281.22 4722943 702609435 11098070 1015280486 30977458832.0 80152852840.0 145460693855.0 140435998.0 0.0 0.0 0.0 0.0 899439.0 1560992
1 ebbrt_tuned 200 0x1700 95 51.5 61.5 142.1 220.5 232.6 249.0 200020.3 200000 20.0 1279.22 4727364 704092168 11106939 1018117155 31017843281.0 80296789198.0 145388361562.0 141566643.0 0.0 0.0 0.0 0.0 897305.0 1560982
2 ebbrt_tuned 200 0x1700 95 51.0 61.1 141.9 221.0 233.4 249.3 199838.2 200000 20.0 1277.55 4719230 702135945 11095574 1013426616 31024205506.0 80047579723.0 144983110255.0 140305601.0 0.0 0.0 0.0 0.0 896014.0 1561017
1 ebbrt_tuned 200 0x1700 55 51.0 61.4 142.8 220.3 232.2 249.1 200193.1 200000 20.0 1278.85 4726140 703883543 11115209 1019862800 31092119534.0 80754742923.0 146198354849.0 142414274.0 0.0 0.0 0.0 0.0 898793.0 1561015
2 ebbrt_tuned 200 0x1700 55 51.8 62.1 141.6 221.2 233.5 249.2 199943.4 200000 20.0 1279.76 4725257 700811074 11102700 1013650978 31089719826.0 81192837213.0 146821445514.0 146814847.0 0.0 0.0 0.0 0.0 902226.0 1561087
1 ebbrt_tuned 200 0x1700 135 56.2 68.3 147.0 223.8 238.7 262.2 400021.5 400000 20.0 1333.26 8648608 1357515250 22205776 2027557374 60842051731.0 127852666834.0 230633254215.0 268209540.0 0.0 0.0 0.0 0.0 775332.0 1562467
2 ebbrt_tuned 200 0x1700 135 53.0 63.9 143.5 219.8 231.9 249.7 400229.4 400000 20.0 1366.82 8646818 1357675419 22220830 2030985787 60550938617.0 134016639495.0 222111147813.0 274885290.0 0.0 0.0 0.0 0.0 1013379.0 1562480
1 ebbrt_tuned 200 0x1700 95 51.6 62.1 142.2 218.9 230.3 249.2 399826.8 400000 20.0 1387.83 8635319 1355564231 22195956 2027156690 60191211756.0 134349110843.0 226941342399.0 265156895.0 0.0 0.0 0.0 0.0 1157459.0 1562446
2 ebbrt_tuned 200 0x1700 95 52.4 63.3 143.3 220.2 232.3 250.3 399961.6 400000 20.0 1355.03 8641378 1357598196 22203985 2031181685 60281419778.0 129361325839.0 225407390415.0 265332363.0 0.0 0.0 0.0 0.0 1040578.0 1562439
1 ebbrt_tuned 200 0x1700 55 53.6 63.9 141.4 218.9 230.5 249.4 400136.8 400000 20.0 1342.54 8648527 1357703029 22218048 2031976636 60351862727.0 128394477420.0 227145233714.0 265133732.0 0.0 0.0 0.0 0.0 980759.0 1562462
2 ebbrt_tuned 200 0x1700 55 53.0 63.5 143.9 220.1 232.4 250.0 399913.3 400000 20.0 1362.71 8637633 1355302914 22199450 2028294542 60132858966.0 131486866534.0 223270167294.0 268747796.0 0.0 0.0 0.0 0.0 1028565.0 1562460
1 ebbrt_tuned 200 0x1700 135 63.0 77.4 155.0 227.0 243.9 270.5 599915.4 600000 20.0 1404.18 13133967 2047324782 33305915 3052050641 91215070681.0 176796392584.0 310033033163.0 410932975.0 0.0 0.0 0.0 0.0 500017.0 1562462
2 ebbrt_tuned 200 0x1700 135 60.0 71.9 148.7 222.6 236.5 257.2 600037.5 600000 20.0 1407.2 13102154 2043251032 33309172 3043442487 91823626613.0 181049564903.0 292525619193.0 412862164.0 0.0 0.0 0.0 0.0 641034.0 1562474
1 ebbrt_tuned 200 0x1700 95 61.5 74.4 150.4 224.4 239.7 263.9 599731.9 600000 20.0 1418.85 13110326 2043659284 33289696 3042429252 91690118625.0 182060163368.0 287472010347.0 406260255.0 0.0 0.0 0.0 0.0 577283.0 1562467
2 ebbrt_tuned 200 0x1700 95 75.7 90.2 165.7 237.8 251.8 275.7 599864.6 600000 20.0 1398.71 13166963 2045859853 33295535 3036983491 91111562667.0 172343293548.0 304631329081.0 410088651.0 0.0 0.0 0.0 0.0 365810.0 1562481
1 ebbrt_tuned 200 0x1700 55 54.4 65.4 143.2 217.8 228.1 248.6 599492.8 600000 20.0 1412.36 13073589 2041264366 33279685 3041021893 92015339990.0 181245005659.0 303870661169.0 421078667.0 0.0 0.0 0.0 0.0 877904.0 1562479
2 ebbrt_tuned 200 0x1700 55 61.4 76.4 153.5 226.1 241.1 265.4 600109.3 600000 20.0 1412.09 13124915 2046132508 33313207 3048704025 91686162434.0 177263964287.0 307582459213.0 412150364.0 0.0 0.0 0.0 0.0 679847.0 1562469
1 ebbrt_tuned 300 0x1700 135 57.9 74.4 195.2 313.7 328.2 356.1 200008.4 200000 20.0 1258.12 4622086 696113877 11103883 1014009812 31930978323.0 78870706744.0 145033648874.0 145878731.0 0.0 0.0 0.0 0.0 966272.0 1041611
2 ebbrt_tuned 300 0x1700 135 57.3 73.5 193.5 311.9 327.4 355.8 200019.1 200000 20.0 1257.26 4628432 697345877 11104239 1015215517 31932061304.0 78518210026.0 143864331174.0 143196794.0 0.0 0.0 0.0 0.0 982177.0 1041600
1 ebbrt_tuned 300 0x1700 95 56.9 72.6 194.4 312.9 327.8 355.7 199949.4 200000 20.0 1259.36 4627758 696915268 11103296 1017193584 32008399203.0 79231606323.0 145012807937.0 146841901.0 0.0 0.0 0.0 0.0 976050.0 1041603
2 ebbrt_tuned 300 0x1700 95 57.7 73.8 194.3 312.4 327.6 355.7 199962.5 200000 20.0 1257.69 4621300 695819562 11100834 1008662627 31999024498.0 78966701882.0 142586483671.0 147930949.0 0.0 0.0 0.0 0.0 958583.0 1041605
1 ebbrt_tuned 300 0x1700 55 57.2 73.1 194.8 312.5 327.0 354.0 200048.8 200000 20.0 1265.25 4626709 696660293 11106000 1014770497 31997446321.0 80029410418.0 146825050040.0 146608230.0 0.0 0.0 0.0 0.0 982220.0 1041604
2 ebbrt_tuned 300 0x1700 55 57.4 73.7 194.4 312.5 327.5 355.3 199932.7 200000 20.0 1256.09 4626566 695982673 11098730 1013125598 31936580292.0 78096709421.0 140581267796.0 144178629.0 0.0 0.0 0.0 0.0 967209.0 1041602
1 ebbrt_tuned 300 0x1700 135 66.1 82.0 203.1 315.8 331.2 360.4 400022.3 400000 20.0 1302.65 8728768 1362202074 22212601 2031344949 62541552128.0 123379015011.0 192812158393.0 276914793.0 0.0 0.0 0.0 0.0 534665.0 1041640
2 ebbrt_tuned 300 0x1700 135 66.6 83.2 202.0 317.1 332.3 362.7 399899.6 400000 20.0 1296.04 8725387 1361690485 22203027 2031553802 62340220191.0 122032385664.0 208785051486.0 275131894.0 0.0 0.0 0.0 0.0 593752.0 1041658
