i sys itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_qps target_qps time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
0 linux_tuned 30 0xd00 75 57.1 59.4 65.6 80.4 86.0 96.5 39954.2 40000 20.01 950.4 1572299 192026001 2419691 193220984 29601223937.0 63022429551.0 141359313233.0 65829337.0 564044.0 1255565.0 317725.0 0.0 297073.0 2222472
0 linux_tuned 30 0xd00 55 56.7 58.8 65.4 80.0 85.8 96.3 40024.0 40000 20.01 950.68 1573962 192640597 2424064 193142497 29706497776.0 63243252619.0 141873445823.0 66380523.0 555026.0 1270294.0 320530.0 0.0 300180.0 2225262
0 linux_tuned 30 0xd00 135 57.0 59.4 66.0 83.5 87.9 101.1 74961.7 75000 20.01 995.58 2809082 351249514 4533149 360140186 50631645036.0 102577316143.0 228913033694.0 112512981.0 1686897.0 1689021.0 209526.0 0.0 222378.0 3783206
0 linux_tuned 30 0xd00 75 56.6 58.5 65.7 82.9 87.5 99.6 75078.2 75000 20.01 995.57 2811309 351568244 4540195 361388425 50578239523.0 102605272357.0 228963084417.0 112158021.0 1644424.0 1679135.0 214569.0 0.0 223469.0 3791220
0 linux_tuned 30 0xd00 55 56.8 59.0 65.9 83.5 88.0 100.9 75040.8 75000 20.01 969.84 2811630 351303596 4538228 360354846 50302118867.0 101960237549.0 227523640968.0 118220922.0 1669465.0 1622323.0 212437.0 0.0 223226.0 3768367
0 linux_tuned 40 0xd00 135 57.2 59.7 66.1 87.0 93.8 105.2 40003.1 40000 20.0 950.46 1572463 192359023 2422725 191178991 29869809579.0 63319731195.0 142015283344.0 65737740.0 587149.0 1407729.0 301155.0 0.0 265079.0 2161732
0 linux_tuned 40 0xd00 75 57.1 59.6 66.0 86.8 93.6 104.9 39996.6 40000 20.0 948.69 1572326 192741412 2422502 193524004 29793021415.0 62955769445.0 141172197577.0 65138051.0 590609.0 1391292.0 294602.0 0.0 265341.0 2157887
0 linux_tuned 40 0xd00 55 59.5 60.9 67.6 88.0 94.8 105.8 40062.9 40000 20.0 949.45 1574283 192304905 2426419 193683473 29891551507.0 63251292136.0 141829895450.0 64955065.0 600375.0 1399529.0 298459.0 0.0 268272.0 2164270
0 linux_tuned 40 0xd00 135 58.0 60.5 68.8 92.5 97.6 108.8 75057.4 75000 20.01 994.4 2802562 351331161 4539351 362333438 50529410015.0 102281409041.0 228245869554.0 115874098.0 1644296.0 1879054.0 180642.0 0.0 187378.0 3549924
0 linux_tuned 40 0xd00 75 57.4 60.1 68.0 92.0 96.9 107.4 74952.1 75000 20.01 995.02 2800123 350404419 4532267 359961694 50520774926.0 102236139459.0 228140079178.0 110345597.0 1670771.0 1889165.0 182750.0 0.0 187987.0 3561216
0 linux_tuned 40 0xd00 55 57.0 59.3 67.9 92.1 96.9 108.3 74993.1 75000 20.0 994.1 2803264 351263264 4535690 361795870 50599652964.0 102592856399.0 228952026253.0 111368841.0 1637396.0 1910244.0 180847.0 0.0 192955.0 3570596
0 linux_tuned 50 0xd00 135 58.6 60.8 70.0 97.3 104.5 116.3 40007.0 40000 20.0 948.73 1570653 192338256 2423124 192270770 29575011741.0 64460522047.0 145146765230.0 64696115.0 401736.0 1561481.0 293911.0 0.0 262984.0 2081596
0 linux_tuned 50 0xd00 75 58.2 60.6 69.5 97.2 104.5 116.4 40053.4 40000 20.0 948.51 1572110 192715793 2426244 194043600 29586583198.0 64345928806.0 144872295774.0 64857949.0 403867.0 1553590.0 291007.0 0.0 263983.0 2078250
0 linux_tuned 50 0xd00 55 60.3 61.3 70.8 98.3 105.2 116.5 40115.8 40000 20.0 948.9 1574799 192522874 2429326 193227558 29602079102.0 64420580618.0 145080026225.0 65293863.0 392352.0 1564114.0 288314.0 0.0 258439.0 2075991
0 linux_tuned 50 0xd00 135 57.0 59.4 70.7 101.4 106.3 116.7 75046.3 75000 20.0 992.52 2791489 350232745 4537736 360876047 49713971402.0 100879733059.0 225354247219.0 108876306.0 1076354.0 2294947.0 166313.0 0.0 179192.0 3311488
0 linux_tuned 50 0xd00 75 57.5 60.3 71.1 101.7 106.6 116.8 75087.0 75000 20.0 991.67 2791399 350350338 4540461 360474819 49801019032.0 101218903218.0 226112130290.0 110081320.0 1074145.0 2316204.0 167487.0 0.0 180547.0 3320468
0 linux_tuned 50 0xd00 55 57.2 59.7 71.0 101.7 106.5 116.9 75104.8 75000 20.0 992.43 2794881 350770031 4541637 361569553 49821996948.0 101383519880.0 226458880216.0 110759080.0 1116364.0 2309868.0 166895.0 0.0 178576.0 3327981
0 linux_tuned 100 0xd00 135 61.2 63.5 84.4 147.6 158.1 175.8 39994.1 40000 20.0 944.19 1557410 191231001 2422416 192790380 28038318255.0 68281107444.0 156236623417.0 64149266.0 95144.0 1322190.0 354178.0 0.0 347981.0 1620243
0 linux_tuned 100 0xd00 75 61.3 63.6 84.9 147.4 158.3 176.3 40023.3 40000 20.0 945.33 1558311 191537193 2424335 192677498 28105564043.0 68334789715.0 156357108325.0 64714549.0 92642.0 1343674.0 360043.0 0.0 341398.0 1625768
0 linux_tuned 100 0xd00 55 61.2 63.5 84.5 147.4 157.9 174.8 40006.1 40000 20.0 945.52 1558354 191176649 2422919 191728089 28067070485.0 68327382608.0 156329133620.0 65468185.0 93718.0 1331070.0 357761.0 0.0 345586.0 1621405
0 linux_tuned 100 0xd00 135 61.6 64.1 101.1 152.3 161.9 177.3 75054.2 75000 20.0 985.14 2715410 345643126 4537929 361798419 46360999700.0 100268539749.0 226651099031.0 106953099.0 238791.0 2107400.0 268686.0 0.0 298793.0 2301546
0 linux_tuned 100 0xd00 75 61.4 63.9 100.1 151.8 161.2 177.5 74975.1 75000 20.0 986.47 2715134 345208680 4533362 361894567 46507015394.0 100617497192.0 227345438897.0 108718132.0 251281.0 2138837.0 273641.0 0.0 304528.0 2330223
0 linux_tuned 100 0xd00 55 61.4 64.2 101.0 152.4 162.1 178.4 75002.1 75000 20.0 987.44 2713903 344437367 4534146 360477123 46609514301.0 100739454064.0 227592157499.0 111835185.0 254799.0 2152241.0 274447.0 0.0 302900.0 2318691
0 linux_tuned 200 0xd00 135 65.6 71.7 148.0 246.7 262.6 278.9 40050.5 40000 20.0 942.45 1532164 189569611 2425073 190966750 26675527970.0 66629907191.0 152482444135.0 66170672.0 44365.0 908818.0 406617.0 0.0 469397.0 1228864
0 linux_tuned 200 0xd00 75 66.4 72.6 148.2 246.5 262.7 279.6 40119.8 40000 20.0 941.42 1534374 189803289 2430523 193693428 26718911064.0 66683632330.0 152611780423.0 65434436.0 44005.0 908508.0 404553.0 0.0 471723.0 1228730
0 linux_tuned 200 0xd00 55 66.0 72.1 147.6 246.2 262.3 279.8 39972.7 40000 20.0 941.32 1529873 189618263 2421104 193823760 26613888532.0 66254034760.0 151645571009.0 63832630.0 43111.0 895219.0 398963.0 0.0 470504.0 1215743
0 linux_tuned 200 0xd00 135 71.0 81.6 168.6 249.5 264.8 284.9 74953.7 75000 20.0 978.11 2580357 336301398 4527991 359835821 42793342131.0 94837107490.0 214972125448.0 103549394.0 81115.0 1262843.0 409590.0 0.0 477184.0 1452980
0 linux_tuned 200 0xd00 75 72.8 83.1 169.9 251.4 266.3 287.7 74957.5 75000 20.0 977.71 2579625 336100000 4529171 359335817 42478109215.0 94221855628.0 213600948405.0 101446279.0 79936.0 1240831.0 404130.0 0.0 481060.0 1451251
0 linux_tuned 200 0xd00 55 72.9 83.2 171.1 251.0 266.5 289.5 75038.2 75000 20.0 977.52 2581430 336458691 4533516 359148136 42775464500.0 94749998370.0 214772823528.0 103227365.0 79902.0 1252878.0 406170.0 0.0 478894.0 1443343
0 linux_tuned 300 0xd00 135 72.9 82.8 213.5 342.2 360.3 393.0 40037.6 40000 20.0 938.17 1504867 187912017 2423735 191310040 25859344718.0 64424255850.0 147516946714.0 63654593.0 34555.0 681442.0 346685.0 0.0 536025.0 937625
0 linux_tuned 300 0xd00 75 73.5 83.8 214.8 343.3 360.5 392.7 40026.6 40000 20.0 937.9 1504855 187932892 2423376 191855085 25907639274.0 64546060999.0 147814762533.0 64882274.0 34208.0 691726.0 354589.0 0.0 530403.0 933726
0 linux_tuned 300 0xd00 55 73.5 83.2 213.9 342.5 360.3 393.0 40003.3 40000 20.0 938.36 1503577 187686389 2421735 191304459 25852396899.0 64415053108.0 147503933544.0 64254661.0 34535.0 681963.0 347995.0 0.0 534331.0 935190
0 linux_tuned 300 0xd00 135 87.2 105.8 228.7 346.0 362.0 394.5 74988.0 75000 20.0 971.42 2480442 330003956 4529318 363351951 41306988165.0 90204621286.0 204545205231.0 99470471.0 51660.0 862924.0 371514.0 0.0 543298.0 996072
0 linux_tuned 300 0xd00 75 86.7 106.8 231.4 347.0 362.6 395.4 75092.1 75000 20.0 971.24 2484451 329769452 4534057 361687536 41443640101.0 90791099307.0 205844108764.0 101264043.0 54292.0 884524.0 379845.0 0.0 542007.0 1010047
0 linux_tuned 300 0xd00 55 86.6 105.5 229.2 345.8 361.9 394.7 75192.8 75000 20.0 970.89 2487174 330586675 4539889 362495289 41292895424.0 90364488712.0 204908402826.0 98018598.0 54118.0 857795.0 365143.0 0.0 549801.0 1019522
0 linux_tuned 400 0xd00 135 82.4 104.3 276.0 437.7 463.4 487.4 39992.9 40000 20.0 935.24 1480077 186209812 2421490 192772710 25029190808.0 61780053959.0 141360237550.0 62975066.0 29900.0 550023.0 295511.0 0.0 558126.0 742323
0 linux_tuned 400 0xd00 75 82.3 104.2 275.3 437.4 462.9 487.3 39976.5 40000 20.0 934.86 1481042 186258856 2420839 193359127 25042121646.0 61613983617.0 140982399508.0 62527490.0 29486.0 542382.0 289426.0 0.0 554642.0 740132
0 linux_tuned 400 0xd00 55 83.4 106.2 276.9 438.1 463.5 487.1 40015.6 40000 20.0 935.62 1482601 186228083 2421900 191960914 25152416490.0 62083077571.0 142049765359.0 63858785.0 30457.0 564975.0 301044.0 0.0 555638.0 743966
0 linux_tuned 400 0xd00 135 100.8 124.1 288.4 441.4 466.8 488.8 75044.1 75000 20.0 966.85 2409823 324590432 4527558 359390037 40054628635.0 86909117405.0 196987809262.0 97344252.0 44153.0 688543.0 329223.0 0.0 566745.0 772715
0 linux_tuned 400 0xd00 75 102.9 125.1 287.0 441.4 467.1 489.3 75002.4 75000 20.0 966.83 2406962 324533775 4525364 360320993 39937725678.0 86203764598.0 195323841607.0 97578710.0 43191.0 671836.0 325847.0 0.0 561059.0 762919
0 linux_tuned 400 0xd00 55 101.6 124.1 287.9 439.3 465.0 488.6 74952.2 75000 20.0 968.12 2404358 324558012 4522553 358986615 40168005544.0 87167997031.0 197519398141.0 100232351.0 45986.0 703681.0 338196.0 0.0 563921.0 772669
0 linux_tuned 2 0xf00 135 50.9 52.2 58.9 73.5 78.6 89.6 40005.7 40000 20.0 1019.35 1577491 192816273 2423053 194166428 29985137933.0 67058669158.0 133154851342.0 78145142.0 342663.0 1153445.0 351661.0 0.0 346517.0 2980858
0 linux_tuned 2 0xf00 75 51.0 52.4 59.0 73.7 78.6 89.4 39979.2 40000 20.0 1018.72 1576859 192623040 2420858 191274773 29967657395.0 66791758937.0 132532486141.0 75361874.0 339574.0 1132956.0 352508.0 0.0 353607.0 2979711
0 linux_tuned 2 0xf00 55 50.9 52.2 58.9 73.4 78.5 88.5 40041.3 40000 20.0 1019.29 1579029 192953263 2424357 192774349 29968664532.0 66678324001.0 132281669665.0 75288293.0 340398.0 1129554.0 352464.0 0.0 352338.0 2983836
0 linux_tuned 2 0xf00 135 50.6 51.6 57.7 68.7 73.4 85.5 74993.7 75000 20.0 1075.37 2840488 353531386 4535174 361902466 51651661813.0 106947472298.0 207349671778.0 131081117.0 1111178.0 1683570.0 272587.0 0.0 284408.0 5426274
0 linux_tuned 2 0xf00 75 50.5 51.4 57.6 68.9 74.1 85.4 74885.2 75000 20.01 1076.26 2836088 352589933 4527532 358551210 51736529620.0 107471214553.0 208387623770.0 132639050.0 1135205.0 1738589.0 266892.0 0.0 280041.0 5418554
0 linux_tuned 2 0xf00 55 50.5 51.4 57.5 68.6 73.3 85.1 75077.9 75000 20.01 1173.92 2841548 353817043 4540201 362194533 51795277474.0 107428198810.0 208278894882.0 131823579.0 1121182.0 1704419.0 270010.0 0.0 284360.0 5431617
0 linux_tuned 4 0xf00 135 51.3 52.9 59.0 72.8 78.1 88.0 39990.8 40000 20.0 1020.28 1577283 192731802 2421583 191968260 30092336324.0 66163315393.0 130710831914.0 76053435.0 399773.0 1149590.0 353375.0 0.0 341084.0 2978562
0 linux_tuned 4 0xf00 75 50.8 51.9 58.4 72.0 77.4 87.4 39966.9 40000 20.0 1020.34 1575824 192640171 2420257 193469701 30071045297.0 66252942119.0 130929099457.0 76188488.0 398867.0 1156514.0 353053.0 0.0 340884.0 2977630
0 linux_tuned 4 0xf00 55 50.8 52.0 58.4 72.0 77.4 87.9 40022.2 40000 20.0 1020.44 1578765 192795329 2423163 191716536 30098468049.0 66183917457.0 130760895484.0 75424635.0 398744.0 1156956.0 353905.0 0.0 338713.0 2981837
0 linux_tuned 4 0xf00 135 50.5 51.3 57.3 68.0 72.9 84.6 75024.8 75000 20.0 1076.83 2843309 353550346 4535491 359536957 51808232929.0 106857117725.0 206989696982.0 130496000.0 1231661.0 1635529.0 271014.0 0.0 283519.0 5426176
0 linux_tuned 4 0xf00 75 50.4 51.2 57.2 68.0 72.9 84.9 74978.1 75000 20.0 1077.45 2840876 353594017 4533933 360056644 51881285460.0 107297043514.0 207870016719.0 132112640.0 1256540.0 1684235.0 267259.0 0.0 275786.0 5420307
0 linux_tuned 4 0xf00 55 50.5 51.4 57.5 68.3 73.3 85.5 74961.5 75000 20.0 1076.53 2838520 353412549 4532854 360474076 51794404223.0 106734870860.0 206753299683.0 131014048.0 1242642.0 1627826.0 266698.0 0.0 283269.0 5414082
0 linux_tuned 10 0xf00 135 54.9 55.4 59.4 69.3 73.0 82.1 39965.5 40000 20.0 1024.15 1575624 192009498 2419923 192141820 30672681975.0 63370464775.0 123087499921.0 65747405.0 965925.0 1224515.0 320453.0 0.0 274610.0 2324306
0 linux_tuned 10 0xf00 75 54.9 55.4 59.4 69.5 73.4 82.3 39995.6 40000 20.0 1024.92 1576559 192675940 2421926 192916970 30662783614.0 63450152921.0 123278303913.0 64786826.0 951983.0 1241463.0 322726.0 0.0 273433.0 2326027
0 linux_tuned 10 0xf00 55 55.1 55.6 60.0 70.3 74.4 83.5 40028.8 40000 20.0 1025.7 1577718 192587749 2423876 191892550 30711570463.0 63509146807.0 123391843060.0 65548160.0 968937.0 1234370.0 320831.0 0.0 273484.0 2327375
0 linux_tuned 10 0xf00 135 55.0 55.5 59.8 70.8 74.9 84.4 75019.9 75000 20.01 1075.83 2833554 352956461 4536366 362607958 52659162380.0 106267100089.0 205467025650.0 112225603.0 2534103.0 1406596.0 219135.0 0.0 221227.0 4152147
0 linux_tuned 10 0xf00 75 55.3 55.9 61.5 72.0 76.6 85.8 75121.9 75000 20.01 1076.26 2833781 353496255 4542805 361578823 52858624410.0 106953595773.0 206800357490.0 113628703.0 2526860.0 1446209.0 219709.0 0.0 222446.0 4158241
0 linux_tuned 10 0xf00 55 55.3 56.0 61.8 72.1 76.6 85.7 74981.5 75000 20.0 1076.22 2829940 352617949 4533100 358393640 52669500379.0 106662759902.0 206239058575.0 114033756.0 2522278.0 1401921.0 220931.0 0.0 226849.0 4154163
0 linux_tuned 20 0xf00 135 55.1 55.6 60.2 71.1 75.3 83.3 39955.6 40000 20.0 1024.21 1574995 192556500 2419718 193134282 30584483101.0 63318737857.0 123026025895.0 64990588.0 957711.0 1255683.0 320857.0 0.0 265610.0 2295099
0 linux_tuned 20 0xf00 75 55.2 55.8 60.7 71.3 75.5 84.6 39962.4 40000 20.0 1023.93 1576257 192322901 2420034 191847727 30516054139.0 63004287596.0 122337540346.0 63493059.0 968762.0 1201395.0 313628.0 0.0 270826.0 2293680
0 linux_tuned 20 0xf00 55 55.1 55.6 60.2 71.0 75.2 83.9 40036.5 40000 20.0 1024.18 1578299 192751936 2424583 191984773 30625225784.0 63328672495.0 123000898845.0 64691372.0 973160.0 1223168.0 316497.0 0.0 272324.0 2298538
0 linux_tuned 20 0xf00 135 55.1 55.7 61.1 72.6 77.2 85.8 74972.2 75000 20.0 1074.6 2829886 353111267 4534234 361366579 52472462429.0 106069233370.0 205085644649.0 112970573.0 2586483.0 1375272.0 208008.0 0.0 203595.0 4025552
0 linux_tuned 20 0xf00 75 55.0 55.6 60.4 72.2 76.8 85.4 74997.5 75000 20.0 1073.73 2832501 352428888 4534755 358490809 52398009864.0 106198027049.0 205340585041.0 113000845.0 2537131.0 1416855.0 210960.0 0.0 209521.0 4039008
0 linux_tuned 20 0xf00 55 54.9 55.5 60.3 72.1 76.7 85.5 74964.8 75000 20.0 1075.04 2831426 351990350 4532662 358523270 52410592979.0 105797473784.0 204558547667.0 111886838.0 2572730.0 1391454.0 209633.0 0.0 202707.0 4025152
0 linux_tuned 30 0xf00 135 55.1 55.7 60.5 75.3 79.5 88.2 40045.5 40000 20.0 1019.16 1578582 192749041 2425261 192870182 30495367577.0 63143774541.0 122734859457.0 65993484.0 935718.0 1267990.0 306492.0 0.0 259353.0 2220629
0 linux_tuned 30 0xf00 75 55.0 55.5 59.8 74.5 79.0 87.9 39968.6 40000 20.0 1023.42 1574731 192057237 2420527 192275124 30450323730.0 63040688404.0 122566054314.0 64092300.0 925422.0 1252249.0 309244.0 0.0 262286.0 2216461
0 linux_tuned 30 0xf00 55 55.2 55.9 61.4 75.5 79.6 88.1 40088.4 40000 20.01 1023.48 1579700 192986705 2427793 194028327 30598315281.0 63355538363.0 123182999879.0 64187559.0 921186.0 1266382.0 308482.0 0.0 268507.0 2226504
0 linux_tuned 30 0xf00 135 55.1 55.8 61.7 78.5 83.4 93.2 75005.8 75000 20.0 1072.14 2824944 352293847 4535434 359504707 51496804909.0 104244019161.0 201568335598.0 109766648.0 2374486.0 1484161.0 194901.0 0.0 197460.0 3759954
0 linux_tuned 30 0xf00 75 55.2 55.8 61.9 78.3 83.2 92.9 75047.5 75000 20.0 1073.99 2825852 352330891 4537301 358243729 51904121723.0 105076150195.0 203176728146.0 111770866.0 2379119.0 1481040.0 198158.0 0.0 197851.0 3779253
0 linux_tuned 30 0xf00 55 55.0 55.6 61.1 77.8 82.3 92.6 75052.6 75000 20.0 1073.71 2822985 352410051 4538106 359820151 52042063372.0 105210015043.0 203435668073.0 112057781.0 2381105.0 1487885.0 198477.0 0.0 196713.0 3771669
0 linux_tuned 40 0xf00 135 55.3 56.1 63.0 83.4 90.0 100.5 39926.0 40000 20.0 1021.67 1572063 192212019 2418096 191992639 30318983788.0 63304577417.0 123627405333.0 64916296.0 744331.0 1443647.0 292104.0 0.0 250006.0 2153201
0 linux_tuned 40 0xf00 75 55.2 55.8 62.0 82.3 88.3 98.5 40028.1 40000 20.0 1021.9 1576116 192611692 2423839 192909597 30369010803.0 63409850442.0 123834313924.0 64559870.0 743142.0 1459695.0 292984.0 0.0 245825.0 2159578
0 linux_tuned 40 0xf00 55 55.1 55.8 61.8 82.1 88.1 98.2 40072.2 40000 20.0 1021.93 1577052 192809190 2426917 193638216 30333282385.0 63320186829.0 123586209151.0 64111601.0 755126.0 1438079.0 291367.0 0.0 247643.0 2160959
0 linux_tuned 40 0xf00 135 55.2 56.0 63.8 87.2 93.2 103.0 75041.1 75000 20.0 1072.45 2812913 351632221 4537570 360152922 51251052988.0 103615853919.0 200440485259.0 110371827.0 1860754.0 1940502.0 173794.0 0.0 175172.0 3552125
0 linux_tuned 40 0xf00 75 55.4 56.3 64.6 87.7 93.6 103.5 74883.5 75000 20.0 1072.96 2812025 351211772 4528411 360891601 51342010976.0 104222235170.0 201610150466.0 112394715.0 1867662.0 1981434.0 175811.0 0.0 176249.0 3573096
0 linux_tuned 40 0xf00 55 55.4 56.3 64.7 88.0 93.9 103.6 75114.0 75000 20.0 1072.76 2817286 352481494 4542112 362234288 51316262217.0 103905801884.0 201005966467.0 111936045.0 1859392.0 1950286.0 174292.0 0.0 175446.0 3559104
0 linux_tuned 50 0xf00 135 55.4 56.4 65.0 92.9 101.0 113.1 40014.7 40000 20.0 1018.3 1573073 192624805 2423196 192608218 29709363126.0 64364683859.0 127521757507.0 63787292.0 465624.0 1547877.0 299417.0 0.0 263486.0 2006822
0 linux_tuned 50 0xf00 75 55.4 56.2 64.7 92.8 100.8 112.7 40065.1 40000 20.0 1018.67 1574954 192575599 2426442 193194762 29757397070.0 64433768944.0 127653108454.0 64198035.0 472921.0 1552122.0 293708.0 0.0 263703.0 2010723
0 linux_tuned 50 0xf00 55 55.4 56.2 64.9 92.8 100.9 112.8 39973.7 40000 20.01 1117.3 1571281 192330311 2420996 192249583 29693204707.0 64399939862.0 127628828146.0 66469658.0 465142.0 1553172.0 296874.0 0.0 264191.0 2006248
0 linux_tuned 50 0xf00 135 55.2 56.1 65.7 97.0 103.2 113.3 75098.4 75000 20.0 1070.14 2806425 351021654 4540711 360593378 50293209066.0 102751188585.0 199470541660.0 110538793.0 1197918.0 2333687.0 183410.0 0.0 193075.0 3236944
0 linux_tuned 50 0xf00 75 55.2 56.1 65.6 97.0 103.2 113.4 74998.0 75000 20.0 1070.11 2803621 351065591 4534938 361241990 50154058115.0 102502111910.0 199048625271.0 110880068.0 1171402.0 2343651.0 181992.0 0.0 191574.0 3238726
0 linux_tuned 50 0xf00 55 55.3 56.1 65.9 97.2 103.2 113.2 75041.1 75000 20.0 1069.79 2801407 350902790 4537315 360194611 50123548577.0 102456643447.0 198999974233.0 110383705.0 1172830.0 2344653.0 183563.0 0.0 190414.0 3231162
0 linux_tuned 100 0xf00 135 58.1 61.2 83.4 146.7 157.1 174.8 39893.0 40000 20.0 1007.87 1554768 190797116 2416361 192027164 28297612959.0 69874269909.0 145694972530.0 65616286.0 110971.0 1393292.0 373877.0 0.0 352791.0 1635638
0 linux_tuned 100 0xf00 75 57.3 60.1 81.4 144.9 155.3 173.1 40032.1 40000 20.0 1007.34 1561136 191380684 2424354 192027663 28306889715.0 69848377466.0 145768565076.0 64335419.0 106876.0 1364707.0 369359.0 0.0 351278.0 1620317
0 linux_tuned 100 0xf00 55 58.2 61.3 82.4 145.7 156.2 175.0 40006.8 40000 20.0 1007.21 1559348 191534533 2423111 192503101 28292382294.0 69947955095.0 145989288223.0 64055426.0 106711.0 1368269.0 369624.0 0.0 353651.0 1626636
0 linux_tuned 100 0xf00 135 57.6 60.7 99.3 150.2 158.5 176.1 75042.0 75000 20.0 1057.02 2722989 346145371 4536530 361140647 46950779095.0 102972582382.0 208046463652.0 110355981.0 255599.0 2168597.0 285738.0 0.0 312936.0 2283998
0 linux_tuned 100 0xf00 75 57.6 60.7 97.5 149.3 157.2 174.8 75063.9 75000 20.0 1057.82 2723921 345965395 4537868 360626878 46859647417.0 103170643138.0 208356502942.0 107719298.0 261239.0 2186385.0 289799.0 0.0 317235.0 2328120
0 linux_tuned 100 0xf00 55 57.6 60.8 98.6 149.9 157.8 175.4 75020.5 75000 20.0 1057.48 2722483 345306648 4534935 360665713 46782298674.0 103074357195.0 208102316956.0 109212659.0 262735.0 2189823.0 289221.0 0.0 317280.0 2311956
0 linux_tuned 200 0xf00 135 62.7 69.1 144.8 243.0 258.6 276.3 40025.5 40000 20.0 999.1 1531527 189064392 2423407 192135334 26751768273.0 67984539450.0 142081320491.0 65033277.0 44807.0 924790.0 417257.0 0.0 473929.0 1222279
0 linux_tuned 200 0xf00 75 62.2 68.5 144.7 242.6 258.1 275.7 39996.2 40000 20.0 998.79 1532070 189683052 2422325 193599456 26691619622.0 67790396095.0 141654629716.0 64390694.0 44566.0 913260.0 409519.0 0.0 474975.0 1213769
0 linux_tuned 200 0xf00 55 62.2 68.3 145.0 243.3 258.8 276.1 40024.2 40000 20.0 998.4 1532354 189338093 2423273 189887383 26735101776.0 67847270359.0 141796000279.0 64128089.0 44946.0 923605.0 414722.0 0.0 472081.0 1218659
0 linux_tuned 200 0xf00 135 68.6 79.1 164.8 246.8 261.8 276.6 75012.2 75000 20.0 1042.25 2586711 336540008 4531470 359594930 42804464268.0 96667886698.0 196687655927.0 102148985.0 80891.0 1242591.0 412975.0 0.0 494505.0 1454620
0 linux_tuned 200 0xf00 75 67.7 78.6 164.7 247.1 262.5 279.6 75075.8 75000 20.0 1042.65 2586602 336737927 4535025 360387531 42907338015.0 96835895331.0 196990461167.0 101999131.0 82005.0 1255302.0 414771.0 0.0 491187.0 1454180
0 linux_tuned 200 0xf00 55 67.7 78.6 165.0 247.0 262.2 279.1 74986.0 75000 20.0 1041.94 2584745 336604854 4530794 362283116 42858863213.0 96510214285.0 196347384224.0 103754690.0 78381.0 1243617.0 410897.0 0.0 489299.0 1423737
0 linux_tuned 300 0xf00 135 71.0 81.7 210.1 339.3 358.3 390.4 39964.5 40000 20.0 993.95 1502808 187797854 2419374 192373627 25891399177.0 65656927812.0 137397645824.0 63757567.0 34546.0 688099.0 354528.0 0.0 537573.0 927952
0 linux_tuned 300 0xf00 75 70.9 81.2 211.4 340.9 359.0 391.4 40070.5 40000 20.0 994.68 1507714 188199478 2426788 193691266 26011812674.0 65903657693.0 137926283547.0 63240436.0 34682.0 696919.0 357510.0 0.0 537880.0 935149
0 linux_tuned 300 0xf00 55 70.5 81.8 213.4 341.9 359.2 390.7 39981.6 40000 20.0 993.92 1504172 187562487 2420537 192090059 25870438452.0 65548721418.0 137161374994.0 63309016.0 34183.0 683324.0 352614.0 0.0 538332.0 928226
0 linux_tuned 300 0xf00 135 83.9 102.0 225.5 342.6 360.2 392.9 75009.8 75000 20.0 1034.62 2486658 330720186 4529511 361685261 41511262729.0 92985685357.0 189526562213.0 100793989.0 54149.0 889974.0 384780.0 0.0 551178.0 1005729
0 linux_tuned 300 0xf00 75 82.6 101.5 225.8 342.5 359.7 391.9 75053.6 75000 20.0 1034.89 2488206 330124426 4531757 359919028 41443422107.0 92654149997.0 188896174452.0 99617678.0 53960.0 871553.0 378056.0 0.0 557077.0 1010537
0 linux_tuned 300 0xf00 55 83.7 102.5 226.0 343.5 360.2 392.6 75139.4 75000 20.0 1034.77 2489495 330613102 4537628 361692989 41591883097.0 93294776041.0 190219005885.0 101282174.0 54246.0 893648.0 387518.0 0.0 554302.0 1010081
0 linux_tuned 400 0xf00 135 80.4 100.9 275.1 437.0 462.4 486.7 40038.5 40000 20.0 989.79 1482368 186156776 2422959 191887955 25063190402.0 62909508599.0 131394146067.0 62444325.0 29712.0 548797.0 294567.0 0.0 561105.0 741223
0 linux_tuned 400 0xf00 75 80.0 100.0 271.9 434.2 459.0 486.1 40083.1 40000 20.0 990.17 1483974 186715784 2426100 193306158 25157522771.0 63073520914.0 131731819776.0 61819053.0 30132.0 556326.0 298502.0 0.0 560208.0 741894
0 linux_tuned 400 0xf00 55 80.1 101.0 273.4 435.2 460.6 486.4 40073.5 40000 20.0 990.92 1484276 186402444 2425912 192651469 25131568808.0 63048663449.0 131627712734.0 62548874.0 29699.0 551316.0 294353.0 0.0 558542.0 739242
0 linux_tuned 400 0xf00 135 97.3 118.9 285.9 438.5 464.0 487.8 75089.8 75000 20.0 1028.29 2411741 325414738 4531043 362019659 40183127782.0 88476920183.0 179865928542.0 97240392.0 44660.0 683662.0 334191.0 0.0 572133.0 764051
0 linux_tuned 400 0xf00 75 98.4 121.4 285.4 436.9 461.8 487.0 75105.8 75000 20.0 1027.88 2411106 325309936 4531770 360427294 39902193479.0 87549826326.0 177983397921.0 96827491.0 42907.0 651882.0 319557.0 0.0 573716.0 765760
