 rx_bytes_10 rx_bytes_25 rx_bytes_50 rx_bytes_75 rx_bytes_90 rx_bytes_99 rx_desc_10 rx_desc_25 rx_desc_50 rx_desc_75 rx_desc_90 rx_desc_99 tx_bytes_10 tx_bytes_25 tx_bytes_50 tx_bytes_75 tx_bytes_90 tx_bytes_99 tx_desc_10 tx_desc_25 tx_desc_50 tx_desc_75 tx_desc_90 tx_desc_99 instructions_10 instructions_25 instructions_50 instructions_75 instructions_90 instructions_99 llc_miss_10 llc_miss_25 llc_miss_50 llc_miss_75 llc_miss_90 llc_miss_99 cycles_10 cycles_25 cycles_50 cycles_75 cycles_90 cycles_99 ref_cycles_10 ref_cycles_25 ref_cycles_50 ref_cycles_75 ref_cycles_90 ref_cycles_99 joules_99 itr dvfs qps i time_per_interrupt joules_per_interrupt
20 475.0 683.0 1011.0 1498.0 2081.0 4102.9800000000105 3.0 5.0 7.0 9.0 11.0 15.0 464.0 790.0 1296.0 2062.25 3037.9000000000087 6049.490000000005 9.0 15.0 18.0 24.0 30.0 44.0 0.0 0.0 0.0 14309887340671.5 14315615902068.4 14319047372070.28 0.0 0.0 0.0 48846293390.75 48862444470.9 48871986516.53 0.0 0.0 0.0 25067820285401.5 25078035877780.4 25084110365842.59 0.0 0.0 0.0 35560017353267.25 35577562176519.5 35587973512142.3 610775138.5 250 0x1100 400000 1_0 2582575863.5009966 147737787.41428974
21 0.0 0.0 66.0 131.0 241.0 848.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 90.0 105.0 323.0 1351.0 0.0 0.0 3.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 3291303304030.16 0.0 0.0 0.0 0.0 0.0 10007678997.56 0.0 0.0 0.0 0.0 0.0 5845664309949.12 0.0 0.0 0.0 0.0 0.0 6828505174337.2 129863956.67999984 10 0x1500 400000 0_3 41603690.37664617 2798284.6964492057
22 0.0 0.0 128.0 255.0 422.0 1339.0 0.0 0.0 1.0 2.0 3.0 4.0 0.0 0.0 105.0 300.0 657.0 2146.0 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 0.0 0.0 4479397636189.4 0.0 0.0 0.0 0.0 0.0 13868549278.9 0.0 0.0 0.0 0.0 0.0 7897996191924.8 0.0 0.0 0.0 0.0 0.0 9801152001708.4 3673651877.9 40 0x1300 400000 0_7 109569075.38675354 156743113.68562067
23 0.0 0.0 128.0 254.0 419.0 1327.0 0.0 0.0 1.0 2.0 3.0 4.0 0.0 0.0 105.0 299.0 658.0 2147.0 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 0.0 0.0 4464692453624.66 0.0 0.0 0.0 0.0 0.0 13591175931.48 0.0 0.0 0.0 0.0 0.0 7811390052445.34 0.0 0.0 0.0 0.0 0.0 9699369144190.32 3673707854.54 40 0x1300 400000 0_15 109834159.61713916 156901599.95299104
24 117.0 208.0 370.0 587.0 914.0 2256.2000000000116 1.0 1.0 3.0 4.0 5.0 7.0 90.0 186.0 398.0 804.0 1387.0 3436.0 3.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 2998133114029.0 3007556311769.8 0.0 0.0 0.0 0.0 9920017650.0 9943602534.8 0.0 0.0 0.0 0.0 5364668065104.0 5382620241076.6 0.0 0.0 0.0 0.0 6193187768042.0 6215968993895.8 1853019112.6000001 100 0x1700 400000 0_0 193682413.4523403 183394312.6739662
25 116.0 187.0 364.0 576.0 904.0 2263.1199999999953 1.0 1.0 2.0 4.0 5.0 7.0 0.0 180.0 397.0 799.0 1380.0 3454.1199999999953 0.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 15205847423677.2 15215295772629.44 0.0 0.0 0.0 0.0 54585574744.8 54619341007.04 0.0 0.0 0.0 0.0 26413494358118.4 26431425347780.32 0.0 0.0 0.0 0.0 37770441325472.8 37805107191506.0 1844842826.84 100 0xf00 400000 1_11 1079439759.4026048 183289155.51252896
26 0.0 0.0 66.0 131.0 244.0 857.0 0.0 0.0 1.0 1.0 1.0 3.0 0.0 0.0 90.0 105.0 324.0 1367.0 0.0 0.0 3.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 4147524300093.7 0.0 0.0 0.0 0.0 0.0 12254277422.25 0.0 0.0 0.0 0.0 0.0 7157770103135.55 0.0 0.0 0.0 0.0 0.0 8689567054584.95 827850955.4000001 10 0x1300 400000 0_1 50824092.10484187 18209982.985784058
27 116.0 189.0 364.0 572.0 898.0 2240.75 1.0 1.0 2.0 4.0 5.0 7.0 0.0 180.0 394.0 803.0 1392.0 3500.75 0.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 14273253012882.5 14282855785300.0 0.0 0.0 0.0 0.0 51188719240.0 51216597354.75 0.0 0.0 0.0 0.0 24988988030547.0 25007134034678.0 0.0 0.0 0.0 0.0 35188304494016.5 35219264526419.75 4003687591.0 100 0x1100 400000 1_7 1020710504.6633047 399746331.60572
28 0.0 0.0 66.0 131.0 239.0 844.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 90.0 105.0 325.0 1355.0 0.0 0.0 3.0 3.0 3.0 4.0 0.0 0.0 0.0 0.0 0.0 322054949925.60004 0.0 0.0 0.0 0.0 0.0 866553384.8000001 0.0 0.0 0.0 0.0 0.0 537701613271.6501 0.0 0.0 0.0 0.0 0.0 588562609555.05 4148736171.25 10 0x1d00 400000 0_1 7498164.623047894 91520477.3817143
29 723.0 1016.0 1448.0 1979.0 2672.0 4929.5 5.0 7.0 9.0 12.0 14.0 19.0 665.0 1169.0 1843.0 2767.0 3914.0 7252.5 12.0 20.0 27.0 33.0 41.0 56.0 0.0 0.0 0.0 740688352323.5 745229391364.5 748026242231.5 0.0 0.0 0.0 2471108873.25 2484531627.0 2492522651.0 0.0 0.0 0.0 1342851893279.75 1351088844472.0 1356108666608.5 0.0 0.0 0.0 1451665033347.0 1460092736382.5 1465227842029.0 4217130252.5 350 0x1d00 400000 0_5 207930371.05577013 1396004317.91841
30 864.0 1254.0 1716.0 2329.5 3087.0 5549.020000000004 6.0 9.0 11.0 14.0 17.0 22.0 925.0 1454.0 2196.0 3205.0 4475.0 8177.020000000004 18.0 24.0 30.0 38.0 45.0 64.0 0.0 0.0 0.0 13682467919925.5 13686793445530.6 13689484133665.1 0.0 0.0 0.0 47000486944.5 47013709928.8 47021579436.64 0.0 0.0 0.0 24180556092643.0 24188115868533.8 24192774308585.2 0.0 0.0 0.0 34023480329966.0 34035252143313.8 34042414233914.4 1052095561.3 400 0x1300 400000 1_8 3994869823.235572 343327927.0154758
31 0.0 0.0 112.0 134.0 255.0 928.3299999999581 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 126.0 367.0 1450.329999999958 0.0 0.0 3.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 37862326934.54997 0.0 0.0 0.0 0.0 0.0 93106293.27999994 0.0 0.0 0.0 0.0 0.0 79119974435.08995 0.0 0.0 0.0 0.0 0.0 129555809147.74994 1522247798.8999996 1 0xffff 400000 0_14 30793995.806918073 37093380.90704766
32 0.0 0.0 129.0 255.0 425.0 1338.0 0.0 0.0 1.0 2.0 3.0 4.0 0.0 0.0 105.0 303.0 661.0 2137.0 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 0.0 0.0 3053209750605.21 0.0 0.0 0.0 0.0 0.0 9126447602.1 0.0 0.0 0.0 0.0 0.0 5375983676671.43 0.0 0.0 0.0 0.0 0.0 6184644811055.57 2323424321.38 40 0x1700 400000 0_5 74173714.88000439 99038085.67233333
33 116.0 191.0 366.0 573.0 897.0 2243.0 1.0 1.0 2.0 4.0 5.0 7.0 0.0 180.0 394.0 802.0 1396.0 3499.0 0.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 10516240881522.0 10526139350033.09 0.0 0.0 0.0 0.0 37697633054.5 37724015932.35 0.0 0.0 0.0 0.0 18361431431802.4 18380457494728.48 0.0 0.0 0.0 0.0 25977329431144.7 25999513949757.46 1062346392.68 100 0x1900 400000 1_3 794331988.6419401 103875750.04817027
34 439.0 654.0 974.0 1467.0 2056.800000000003 3997.1600000000035 3.0 5.0 6.0 9.0 11.0 15.0 428.0 758.0 1269.0 2005.5 2987.0 6121.580000000002 9.0 14.0 18.0 24.0 30.0 42.0 0.0 0.0 0.0 12458291176112.5 12464021178762.8 12467537573973.46 0.0 0.0 0.0 42607808313.5 42623210645.4 42633324779.58 0.0 0.0 0.0 21952124062323.5 21962328875212.4 21968614494016.24 0.0 0.0 0.0 30695850038761.5 30710798437994.0 30719951013203.88 4292865050.96 250 0x1500 400000 1_12 2296765440.9679203 292582610.6350089
35 116.0 199.0 369.0 584.0 913.5 2286.75 1.0 1.0 3.0 4.0 5.0 7.0 90.0 186.0 401.0 807.0 1387.0 3448.0 3.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 5674926738095.0 5684342842249.0 0.0 0.0 0.0 0.0 19216771082.0 19241706297.0 0.0 0.0 0.0 0.0 10183646006574.5 10201570384319.25 0.0 0.0 0.0 0.0 13197122233122.5 13227705150917.75 1268904208.75 100 0x1100 400000 0_6 364461556.32319283 125287517.63777651
36 0.0 0.0 115.0 138.0 266.0 969.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 154.0 402.0 1592.0 0.0 0.0 3.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 4210652042751.48 0.0 0.0 0.0 0.0 0.0 12842692063.43 0.0 0.0 0.0 0.0 0.0 7400863190209.11 0.0 0.0 0.0 0.0 0.0 9049432672233.78 1840716139.9 20 0x1300 400000 0_5 63765960.19229165 48926896.1874431
37 566.0 814.0 1206.0 1700.0 2335.0 4413.32 4.0 6.0 8.0 10.0 12.0 17.0 538.8000000000002 952.0 1549.0 2363.0 3413.0 6713.639999999999 12.0 17.0 23.0 29.0 35.0 47.0 0.0 0.0 0.0 9980145920039.0 9986216559833.0 9989913013006.88 0.0 0.0 0.0 35925347032.0 35944938352.0 35955901801.48 0.0 0.0 0.0 17412208910689.0 17423370566786.6 17430070386843.56 0.0 0.0 0.0 24865358500771.0 24878209302682.6 24885752411764.48 752584919.04 300 0x1b00 400000 1_9 2280350756.1614723 180609440.98605165
38 0.0 112.0 139.0 287.0 511.0 1511.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 156.0 388.0 798.0 2419.0 0.0 3.0 3.0 6.0 9.0 12.0 0.0 0.0 0.0 0.0 0.0 985247916201.03 0.0 0.0 0.0 0.0 0.0 3250529090.55 0.0 0.0 0.0 0.0 0.0 1780372670706.74 0.0 0.0 0.0 0.0 0.0 1937349028386.23 2186244307.01 50 0x1b00 400000 0_0 38824285.779909715 112203903.40572459
39 117.0 204.0 369.0 585.0 905.0 2280.0 1.0 1.0 3.0 4.0 5.0 7.0 66.0 180.0 396.0 799.0 1391.0 3487.929999999993 2.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 9427843139903.5 9437416804485.73 0.0 0.0 0.0 0.0 32189566233.6 32213315992.38 0.0 0.0 0.0 0.0 16474020489674.7 16492423181988.14 0.0 0.0 0.0 0.0 23819757873416.7 23839762316638.83 869437185.6 100 0x1b00 400000 1_0 738818265.977971 84278943.9869108
40 450.0 661.0 982.0 1450.0 2016.0 3991.100000000006 3.0 5.0 6.0 9.0 11.0 15.0 400.0 748.0 1268.0 1998.75 2961.0 5940.100000000006 9.0 14.0 18.0 24.0 30.0 42.0 0.0 0.0 0.0 486619022506.5 492681631679.0 496359590265.05 0.0 0.0 0.0 1478879830.0 1495968207.0 1504870297.3 0.0 0.0 0.0 869777264063.25 881222041621.5 887908703977.65 0.0 0.0 0.0 931185071392.0 943458165118.5 950247566152.95 1846233365.45 250 0x1d00 400000 0_14 110950430.28084503 453643046.16174626
41 662.0 946.0 1445.0 2005.0 2709.0 5030.800000000003 5.0 6.0 9.0 12.0 14.0 19.0 657.0 1155.0 1854.0 2788.0 3987.0 7456.600000000006 12.0 20.0 26.0 33.0 40.0 58.0 0.0 0.0 0.0 5473163418721.0 5477559133738.0 5480198298572.1 0.0 0.0 0.0 19190829335.5 19204866991.0 19213325077.9 0.0 0.0 0.0 9658305306212.0 9665940452267.0 9670505847100.8 0.0 0.0 0.0 12231639264642.0 12243949901754.0 12251322549194.9 3148079454.7 350 0x1300 400000 0_5 1182482125.2825742 1042821952.379961
42 116.0 203.0 370.0 590.0 916.0 2298.1900000000023 1.0 1.0 3.0 4.0 5.0 8.0 0.0 186.0 406.0 814.0 1397.0 3506.3800000000047 0.0 3.0 8.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 14767199601210.6 14776561189535.04 0.0 0.0 0.0 0.0 50616903609.3 50648107170.64 0.0 0.0 0.0 0.0 26162393675985.1 26180635017451.83 0.0 0.0 0.0 0.0 37502518060204.9 37537784420863.19 873110703.76 100 0xf00 400000 1_6 1078342034.6439774 85710060.42241848
43 0.0 109.0 138.0 287.0 512.0 1498.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 165.0 380.0 783.0 2400.0 0.0 3.0 3.0 6.0 9.0 12.0 0.0 0.0 0.0 0.0 0.0 5598742113487.64 0.0 0.0 0.0 0.0 0.0 18907367404.42 0.0 0.0 0.0 0.0 0.0 9966829691551.56 0.0 0.0 0.0 0.0 0.0 12783740849759.88 226062633.93999994 50 0x1100 400000 0_4 183871400.68756953 10919333.364987165
44 0.0 0.0 117.0 139.0 268.0 990.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 166.0 419.0 1632.9599999999627 0.0 0.0 3.0 3.0 3.0 9.0 0.0 0.0 0.0 0.0 0.0 1215383470740.52 0.0 0.0 0.0 0.0 0.0 3412835428.0 0.0 0.0 0.0 0.0 0.0 2096671946722.8 0.0 0.0 0.0 0.0 0.0 2277786992670.4 2401204913.64 20 0x1b00 400000 0_2 21723743.407431588 65572184.03107121
45 584.0 829.0 1231.0 1736.0 2384.0999999999985 4474.429999999993 4.0 6.0 8.0 10.0 13.0 17.0 576.0 972.75 1568.0 2394.0 3460.0 6556.619999999995 12.0 17.0 23.0 29.0 35.0 48.0 0.0 0.0 0.0 592328253390.0 598008903226.4 601525325189.27 0.0 0.0 0.0 1876326986.5 1892074051.0 1901677251.45 0.0 0.0 0.0 1092465547828.5 1103253159256.3 1109762093200.57 0.0 0.0 0.0 1176911745436.75 1189030291436.7 1195871137073.35 3012683284.83 300 0x1d00 400000 0_4 155773345.79998466 745891978.8549525
46 0.0 0.0 0.0 122.0 143.0 658.0 0.0 0.0 0.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 213.0 1118.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 2446704044696.52 0.0 0.0 0.0 0.0 0.0 6736379567.12 0.0 0.0 0.0 0.0 0.0 4176071087330.4 0.0 0.0 0.0 0.0 0.0 4679287982255.2 2299223222.0799994 2 0x1700 400000 0_6 20612915.831801176 34167879.637109
